L 761.7486, -2498.9175, 0.0000,  761.8122, -2498.9175, 0.0000,  127, 127, 127
L 761.5578, -2498.8540, 0.0000,  761.7486, -2498.9175, 0.0000,  127, 127, 127
L 761.4942, -2498.8540, 0.0000,  761.5578, -2498.8540, 0.0000,  127, 127, 127
L 761.3034, -2498.8540, 0.0000,  761.4942, -2498.8540, 0.0000,  0, 0, 0
L 761.1761, -2498.8540, 0.0000,  761.3034, -2498.8540, 0.0000,  0, 0, 0
L 761.4890, -2498.8540, 0.0000,  761.1761, -2498.8540, 0.0000,  0, 0, 0
L 760.9217, -2498.8540, 0.0000,  761.4890, -2498.8540, 0.0000,  127, 127, 127
L 760.7945, -2498.8540, 0.0000,  760.9217, -2498.8540, 0.0000,  127, 127, 127
L 760.2228, -2498.6631, 0.0000,  760.7945, -2498.8540, 0.0000,  127, 127, 127
L 759.7132, -2498.6631, 0.0000,  760.2228, -2498.6631, 0.0000,  127, 127, 127
L 759.6496, -2498.6631, 0.0000,  759.7132, -2498.6631, 0.0000,  127, 127, 127
L 759.4587, -2498.6631, 0.0000,  759.6496, -2498.6631, 0.0000,  127, 127, 127
L 759.2679, -2498.6631, 0.0000,  759.4587, -2498.6631, 0.0000,  127, 127, 127
L 759.0772, -2498.4724, 0.0000,  759.2679, -2498.6631, 0.0000,  127, 127, 127
L 757.7413, -2498.4724, 0.0000,  759.0772, -2498.4724, 0.0000,  127, 127, 127
L 757.5505, -2498.4087, 0.0000,  757.7413, -2498.4724, 0.0000,  127, 127, 127
L 757.4233, -2498.4087, 0.0000,  757.5505, -2498.4087, 0.0000,  127, 127, 127
L 757.2324, -2498.4087, 0.0000,  757.4233, -2498.4087, 0.0000,  0, 0, 0
L 757.4160, -2498.4087, 0.0000,  757.2324, -2498.4087, 0.0000,  0, 0, 0
L 756.8508, -2498.4087, 0.0000,  757.4160, -2498.4087, 0.0000,  127, 127, 127
L 756.6600, -2498.3450, 0.0000,  756.8508, -2498.4087, 0.0000,  127, 127, 127
L 756.5964, -2498.3450, 0.0000,  756.6600, -2498.3450, 0.0000,  127, 127, 127
L 756.4055, -2498.3450, 0.0000,  756.5964, -2498.3450, 0.0000,  127, 127, 127
L 755.3282, -2497.8074, 0.0000,  756.4055, -2498.3450, 0.0000,  127, 127, 127
L 172.6927, -2729.6594, 0.0000,  210.2242, -2723.5303, 0.0000,  127, 127, 127
